id	Username	Text	Date	Retweets	Favorites	Mentions	Hashtags	Geo	Permalink
417448037531668480	matthickey	 mbrault octavekitten love idea seahawks going give diabetes 	2013-12-29	0	0	@MBrault @octavekitten @seahawks			https://twitter.com/matthickey/status/417448037531668480
416843147197431808	latingstad	 uberfacts one alcoholic drink day reduce risk type diabetes amilschneider keslyn were safe diabetes	2013-12-28	0	0	@UberFacts @AmiLSchneider @keslyn			https://twitter.com/latingstad/status/416843147197431808
416835134726225920	EmilioPaulll	 im gonna get diabetes chocolate lol	2013-12-28	0	1				https://twitter.com/EmilioPaulll/status/416835134726225920
416834600988454912	dannyfaunde12	 uberfacts one alcoholic drink day reduce risk type diabetes helzierabbit see drink	2013-12-28	0	1	@UberFacts @helzierabbit			https://twitter.com/dannyfaunde12/status/416834600988454912
416279074441416704	Glorygirlone	 oceanalizard type one diabetes got fluwhich tossed good right windowketonessugarsalt potassium	2013-12-26	0	0	@OceanaLizard			https://twitter.com/Glorygirlone/status/416279074441416704
416261545132556288	evieluxx	 got adult onset diabetes christmas medina http instagramcompizlswyjlu 	2013-12-26	0	0	@Medina			https://twitter.com/evieluxx/status/416261545132556288
416119178714570752	halfblakpat	 gingerqueen_ food baby potentially may developed diabetes 	2013-12-26	0	1	@GingerQueen_			https://twitter.com/halfblakpat/status/416119178714570752
415984377760215040	Glorygirlone	 kristyn serious need prayersshe diabetes real mess ambulance heading childrens hospitalplease pray	2013-12-25	1	4				https://twitter.com/Glorygirlone/status/415984377760215040
415658921945477120	erinkayahlquist	 gingerbread village supporting juvenile diabetes research foundation jdrf xmas sheraton http instagramcompiu qiczjaz	2013-12-24	0	0	@Sheraton	#JDRF #xmas13		https://twitter.com/erinkayahlquist/status/415658921945477120
415606577953918977	Ellla_maree	 think got diabetes eating much pop corn	2013-12-24	0	0				https://twitter.com/Ellla_maree/status/415606577953918977
415415690846142464	glabam12	 reading peoples tweets diabetes always makes feel better shitty stuff comes community t diabetes 	2013-12-24	0	0	@T1Diabetes101	#community		https://twitter.com/glabam12/status/415415690846142464
415297408273113088	nayurz	 ate cereal soda earlier bc milk its diabetes 	2013-12-23	0	0				https://twitter.com/nayurz/status/415297408273113088
414870205152522242	DLChauncey	 lizzjones thislast walaaidris starsparkle_uk disabled motherms diabetes blind deaf etc mother years	2013-12-22	0	0	@lizzjones18 @thislast @WalaaIdris @StarSparkle_UK			https://twitter.com/DLChauncey/status/414870205152522242
414559072524853248	16_byrdmarche	 christmas cookies diabetes	2013-12-21	0	1				https://twitter.com/16_byrdmarche/status/414559072524853248
414227945029263360	tootthekazoo	 learned wife regional asl sign minneapolis sign diabetes fantastic	2013-12-20	0	0				https://twitter.com/tootthekazoo/status/414227945029263360
413532009625948160	ted_d_bear76	 happygirl mysteriousfact moderate beer drinkers lesser prone heart diseases strokes diabetes 	2013-12-18	0	0	@happygirl100687 @mysteriousfact			https://twitter.com/ted_d_bear76/status/413532009625948160
412725765113778176	JorJorBinks95	 grandma sent us junk food obesity diabetes aids wut pictwittercomtxvpuaq i 	2013-12-16	1	6		#Obesity #Diabetes #Aids #Wut		https://twitter.com/JorJorBinks95/status/412725765113778176
411949044793999360	vitalmarts	 cashback deluxe diabetes panel http dlvrit w hbc	2013-12-14	0	0		#CashBack		https://twitter.com/vitalmarts/status/411949044793999360
410984388789542912	plushified	 tis season become overweight get diabetes fa la la la la trader joes http instagramcomphzrylbcn i	2013-12-11	0	0	@Trader			https://twitter.com/plushified/status/410984388789542912
410941129429774336	jessicaereth	 thing wrong diabetes hahahaha im fucked that lawl	2013-12-11	0	2				https://twitter.com/jessicaereth/status/410941129429774336
410641367405047808	LivGalaviz	 lexijh know gives diabetes	2013-12-11	0	0	@lexijh98			https://twitter.com/LivGalaviz/status/410641367405047808
410269094412185600	KolbyKCameron	 kevin_solanger xzipp x diabetes vs scurvy gotta make right choice	2013-12-09	0	0	@Kevin_Solanger @xZipp9x			https://twitter.com/KolbyKCameron/status/410269094412185600
409874681727287296	brianwtucker	 marshmallow sheep part gingerbread house exhibit benefiting juvenile diabetes foundation http instagramcomphry eqb h 	2013-12-08	0	0	@	#marshmallow #Diabetes		https://twitter.com/brianwtucker/status/409874681727287296
409833867579629568	pulido312	 hflores hair diabetes hahaha	2013-12-08	0	1	@Hflores1990			https://twitter.com/pulido312/status/409833867579629568
409812200056836096	nignogpigdog	 terio already pounds got type diabetes getterioonadiet http vinecovhxuz q re p	2013-12-08	0	0		#GetTerioOnADiet		https://twitter.com/nignogpigdog/status/409812200056836096
409809798289321984	pulido312	 bonnkno need draft qb spring jay giving diabetes	2013-12-08	0	0	@bonnkno			https://twitter.com/pulido312/status/409809798289321984
409569364443025408	PattyEdwards	 omg looks amazing rt merrillmatter yes cousin available deliver diabetes inducing desserts pattyedwards	2013-12-08	0	0	@merrillmatter @PattyEdwards			https://twitter.com/PattyEdwards/status/409569364443025408
409561790297542656	SeeJayGuzman	 like halloween cool kids run around night get diabetes young	2013-12-08	0	1				https://twitter.com/SeeJayGuzman/status/409561790297542656
409111148865134592	apowellll	 talking someones car kenna looks like egg diabetes	2013-12-06	0	2				https://twitter.com/apowellll/status/409111148865134592
408718131381559296	JaleumWard	 picks phone do loved one diabetes hangs phone	2013-12-05	0	0				https://twitter.com/JaleumWard/status/408718131381559296
408565697791664129	HaoHowHaoHow	 diabetes body police kicking door im still happy freeboosie	2013-12-05	0	0		#FreeBoosie		https://twitter.com/HaoHowHaoHow/status/408565697791664129
408295054491414528	gabekoa	 im pretty sure gave diabetes yesterday fat	2013-12-04	0	0		#fat		https://twitter.com/gabekoa/status/408295054491414528
408145611343400960	Eclectic_AlyDom	 _spoon_ im supporting mom diet special vegan diet lose weight get rid diabetes	2013-12-04	0	0	@_spoon_01			https://twitter.com/Eclectic_AlyDom/status/408145611343400960
406858253121777664	bsidd95	 must strong person fighting health problems skin problems hypothyroid diabetes cramps nerve pains foot ah	2013-11-30	0	1		#aH		https://twitter.com/bsidd95/status/406858253121777664
406647316225855488	mmackD	 brother whispered chocolate cheese ear walked away saying diabetes uhhwhat shouldibeworried	2013-11-29	0	2		#uhhwhat #shouldIbeworried		https://twitter.com/mmackD/status/406647316225855488
406562729710088192	theunabonger	 high low week two hours guess overreacted bit low diabetes cosmos http instagramcomphurax jp q	2013-11-29	0	0	@Cosmo	#diabetes		https://twitter.com/theunabonger/status/406562729710088192
406334084550365184	HaugerKaren	 mdt_ diabetes amdiabetesassn	2013-11-29	0	0	@MDT_ @AmDiabetesAssn			https://twitter.com/HaugerKaren/status/406334084550365184
406242991422963713	JorJorBinks95	 excuse check diabetes	2013-11-28	0	3				https://twitter.com/JorJorBinks95/status/406242991422963713
406220642405470208	ashleypeeeps	 saying got diabetes ate much shows literally know nothing	2013-11-28	1	7				https://twitter.com/ashleypeeeps/status/406220642405470208
406220259046088704	kahaladaniel9	 gotta tell everybody something ive got diabetes 	2013-11-28	0	0				https://twitter.com/kahaladaniel9/status/406220259046088704
406219754962042880	kahaladaniel9	 im thankful im gonna diabetes end night eating much desert	2013-11-28	0	1				https://twitter.com/kahaladaniel9/status/406219754962042880
405610307336151041	juvnperez	 youll die diabetes otha niggas wrote	2013-11-27	0	1				https://twitter.com/juvnperez/status/405610307336151041
405483044233945088	xlukaslw	 dieuhbeatus diabetes 	2013-11-26	0	0				https://twitter.com/xlukaslw/status/405483044233945088
405418533632225280	lalowh2013	 wildestfacts one alcoholic drink day reduce risk type diabetes percent smileasam uncle 	2013-11-26	0	1	@WildestFacts @smileasam			https://twitter.com/lalowh2013/status/405418533632225280
405119438552170496	mbkrockwell	 hate diabetes low right im trying leave school go home	2013-11-25	0	0				https://twitter.com/mbkrockwell/status/405119438552170496
405022649476481024	Aurelinator	 caution photo known give viewers diabetes observe risk nutella costco http instagramcomphjuth_cm j	2013-11-25	0	0	@Costco	#nutella		https://twitter.com/Aurelinator/status/405022649476481024
404738209189351424	laurenlynskey	 much rather take diabetes insulin shots stressful regimes kidney disease wouldve put down	2013-11-24	0	0				https://twitter.com/laurenlynskey/status/404738209189351424
403373887645184000	DevonStanzione	 theycallmetbay justingehringg ooh sounds like cuz someones getting adult onset diabetes	2013-11-20	0	0	@TheycallmeTbay @justingehringg			https://twitter.com/DevonStanzione/status/403373887645184000
403347994122006528	AnnCstanley20	 hate little man diabetes poor danny hate	2013-11-20	0	0		#hate		https://twitter.com/AnnCstanley20/status/403347994122006528
402912257811574784	bsidd95	 im kinda scared ever donate blood cuz type diabetes want one day ia	2013-11-19	0	0				https://twitter.com/bsidd95/status/402912257811574784
401750366712127488	TheIdiotGuru	 mark lowe makes raysbaseball samfuld remains team theyll players type diabetes 	2013-11-16	0	0	@RaysBaseball @SamFuld5	#type1 #diabetes		https://twitter.com/TheIdiotGuru/status/401750366712127488
401748699186855936	claritarmg	 chocho para la diabetes doblesentido httpwww elcomerciocomsociedaddiabe tesdia_mundial_de_la_diabeteschochomedicina_tradicional_ _ html 	2013-11-16	0	0		#doblesentido		https://twitter.com/claritarmg/status/401748699186855936
401419038414225408	skylerdestinee	 justicealiciaa lol greaaaat im due gestational diabetes test next appointment month	2013-11-15	0	0	@JusticeAliciaa			https://twitter.com/skylerdestinee/status/401419038414225408
400456822412173312	BNen	 wcbshow clearly adult onset diabetes affecting ole lights little thinkeither head shots	2013-11-12	0	0	@WCBShow			https://twitter.com/BNen/status/400456822412173312
399466707351130114	ChefAriella	 diabetes awareness tip apples http wpmep jimdgj	2013-11-10	0	0				https://twitter.com/ChefAriella/status/399466707351130114
399025577278963712	BrycenGega	 fuck one too fuck hate diabetes torinwebster	2013-11-08	0	0	@TorinWebster			https://twitter.com/BrycenGega/status/399025577278963712
398268924543762433	bruss92	 november diabetes awareness month join lacingup diabetes take steps toward change pictwittercomrhnqxygcig	2013-11-06	1	0		#LacingUp4Diabetes		https://twitter.com/bruss92/status/398268924543762433
397921364679458816	SageCameron7	 diabetes	2013-11-05	0	2				https://twitter.com/SageCameron7/status/397921364679458816
397879232048558080	ChefAriella	 whole grains diabetes http wpmep jimdft	2013-11-05	0	0				https://twitter.com/ChefAriella/status/397879232048558080
397774962351566848	ChefAriella	 november national diabetes month http wpmep jimdfr	2013-11-05	0	0				https://twitter.com/ChefAriella/status/397774962351566848
397474787452145664	dmrankin12	 kstanaway hahaha thank slightly disappointed yet appreciative diabetes joke guess ill accept though 	2013-11-04	0	0	@kstanaway			https://twitter.com/dmrankin12/status/397474787452145664
397473661084393472	incepsean	 cindaaayy_ diabetes lol must brag haha p	2013-11-04	0	0	@cindaaayy_			https://twitter.com/incepsean/status/397473661084393472
397431896230985729	forbiddenjenn	 remember diabetes awareness month wear grey support diabetes awareness month november support pictwittercomdkxs cpgrd	2013-11-04	0	0		#diabetes #awareness #month #November #support		https://twitter.com/forbiddenjenn/status/397431896230985729
397229488141922304	forbiddenjenn	 diabetes awareness month maybe cure someday soon mom others get rid pictwittercomc mizbwrmb	2013-11-04	0	0				https://twitter.com/forbiddenjenn/status/397229488141922304
396740581101010945	SageCameron7	 names scott tenderman diabetes	2013-11-02	0	0				https://twitter.com/SageCameron7/status/396740581101010945
396490485914546178	k_matro	 sitamarrie yeah diabetes cavities	2013-11-02	0	1	@sitamarrie			https://twitter.com/k_matro/status/396490485914546178
396075740539543553	NguyenEthepoo	 never old candyexcept diabetes sorry	2013-10-31	1	1		#sorry		https://twitter.com/NguyenEthepoo/status/396075740539543553
396064612564492289	RodgerLizaola45	 cant wait tomorrow candy half price oh nov st heart yougotthesugarsbaby diabetes teamwhitewomen	2013-10-31	0	0		#yougotthesugarsbaby #diabetes #teamwhitewomen		https://twitter.com/RodgerLizaola45/status/396064612564492289
394213038980485120	jonathanhimple	 cause death diabetes kid exploded	2013-10-26	0	0				https://twitter.com/jonathanhimple/status/394213038980485120
394193740320866304	MikeyUrq	 tylerlee died last week much badass diabetes complications	2013-10-26	0	0	@tylerlee2311			https://twitter.com/MikeyUrq/status/394193740320866304
392730797892829184	Childspleasee	 gave homeless man apparently hiv aids diabetes needed medication something isnt adding up	2013-10-22	0	0				https://twitter.com/Childspleasee/status/392730797892829184
391994598882430976	JayaLRoy	 diabetes pictwittercomue gtuzedw	2013-10-20	0	1				https://twitter.com/JayaLRoy/status/391994598882430976
391381712447361026	smokeyz85	 great far global path cure diabetes gary hall jr 	2013-10-18	0	1				https://twitter.com/smokeyz85/status/391381712447361026
391348891959820288	pastormdtspeaks	 got lab work back appt wnew physician a c controlled diabetes said god isnt healer godheals	2013-10-18	0	0		#godheals		https://twitter.com/pastormdtspeaks/status/391348891959820288
391299597521276928	ohsupjay	 toniegrace tonie im sweet could give diabetes stand next me sharing air	2013-10-18	0	1	@toniegrace			https://twitter.com/ohsupjay/status/391299597521276928
390883128786423808	risakkuuma	 faithyi candy corn always looks good tastes like diabetes 	2013-10-17	0	2	@faithyi			https://twitter.com/risakkuuma/status/390883128786423808
390514987665326080	SeattleCP	 health tips hidden threat diabetes reduce risk diabetes dr jonathan stoehr http dlvrit nlqh	2013-10-16	0	0				https://twitter.com/SeattleCP/status/390514987665326080
390311249252061184	abbi_sanders15	 favorite birthday present night would diabetes pictwittercomquao e eri	2013-10-15	0	2				https://twitter.com/abbi_sanders15/status/390311249252061184
389518637494571009	trymyheartest	 used get cherry vodka cherry up get diabetes every weekendsteve drinking like year old	2013-10-13	0	0				https://twitter.com/trymyheartest/status/389518637494571009
389058282515869696	julesleslie	 getting ready step walk stop diabetes warren g magnuson park seattleparks w others http sqcom zfbvx	2013-10-12	0	0	@Warren @seattleparks			https://twitter.com/julesleslie/status/389058282515869696
388708733758353408	guyeatsoctopus	 lookitsjulia got diabetes	2013-10-11	0	0	@lookitsjulia			https://twitter.com/guyeatsoctopus/status/388708733758353408
388693369565618177	grubbkr	 mdt_ diabetes anyone good ideas practicing bikram hot yoga using pump	2013-10-11	0	0	@MDT_			https://twitter.com/grubbkr/status/388693369565618177
388515319821508609	DabbyGabbi	 mom says go doc get tested see diabetes since im always thirsty thats one symptoms lol	2013-10-11	0	0				https://twitter.com/DabbyGabbi/status/388515319821508609
388192553561903104	KianaHernandez9	 could go broken arm bitches turn diabetes bitch didnt come that	2013-10-10	0	0				https://twitter.com/KianaHernandez9/status/388192553561903104
387997655797743616	marybaechler	 wa doh luisa parada estrada wa diabetes leadership team meetingdid u know wa health plan finder ap pictwittercomiinx pontm	2013-10-09	0	0				https://twitter.com/marybaechler/status/387997655797743616
387784507375763456	nameless404	 waiting vinegretta smb hurry up otherwise alcoego starts getting diabetes http instagramcompfo jl ojlk	2013-10-08	0	0	@vinegretta			https://twitter.com/nameless404/status/387784507375763456
384404690634420224	njglaser	 sherman_alexie house republicans tells americans avoid cancer diabetes heart disease year	2013-09-29	0	0	@Sherman_Alexie			https://twitter.com/njglaser/status/384404690634420224
383316460384169984	Soundhealthconn	 cant outrun fork rralldiabetesnewsexercise likely ticket weightloss http bitly cmoar diabetes	2013-09-26	1	1	@alldiabetesnews	#diabetes		https://twitter.com/Soundhealthconn/status/383316460384169984
382642048064839680	SMKierston	 kindergarten no its diabetes care center lookwhatidid somanyleaves http instagramcompeqtnkbmuky	2013-09-24	0	0		#lookwhatidid #somanyleaves		https://twitter.com/SMKierston/status/382642048064839680
382209490440839168	SassyPantsLaLa	 lngrace prepared follow boring person world tweet eating lot follow get type diabetes	2013-09-23	0	1	@LnGrace			https://twitter.com/SassyPantsLaLa/status/382209490440839168
381610791662661635	DornWrites	 darkyetlovely yeah its called diabetes 	2013-09-21	0	0	@darkyetlovely			https://twitter.com/DornWrites/status/381610791662661635
381530077298561024	JUICYDRUU	 aint gonna sugar code it youd die diabetes niggas wrote	2013-09-21	0	0				https://twitter.com/JUICYDRUU/status/381530077298561024
381327879679639552	Curlyxlocks	 arizona tea diabetes can lmfao stillbombthough	2013-09-21	1	0		#Stillbombthough		https://twitter.com/Curlyxlocks/status/381327879679639552
380875161123045377	SageCameron7	 fucking hate shots diabetes	2013-09-19	0	0		#diabetes		https://twitter.com/SageCameron7/status/380875161123045377
380026341468303360	kaileyj9	 today threw away diabetes medication well fuck type diabeticproblems	2013-09-17	0	0		#DiabeticProblems		https://twitter.com/kaileyj9/status/380026341468303360
379829293440057344	AshtonBjaranson	 diabetes soulclimberchick hot cakes molten chocolate cakery http instagramcompewul rfgzh	2013-09-17	0	0	@Hot			https://twitter.com/AshtonBjaranson/status/379829293440057344
379132613232848896	healthwhizgym	 vitamin b may protect nerve damage caused diabetes ask doctor vitamin b supplement would suitable you	2013-09-15	0	0				https://twitter.com/healthwhizgym/status/379132613232848896
378934887463395328	shanebradyshow	 one alcoholic drink day reduce risk type diabetes percent least dont worry lol keeferaskin	2013-09-14	0	2	@KeeferAskin			https://twitter.com/shanebradyshow/status/378934887463395328
378034070271164416	erikamatthias	 matthewcarbone david sedaris new one lets explore diabetes owls yep also sedaris	2013-09-12	0	0	@matthewcarbone			https://twitter.com/erikamatthias/status/378034070271164416
377878607265533953	KylePurkhiser	 realjeffreyross diabetes yet boom roasted	2013-09-11	0	0	@realjeffreyross			https://twitter.com/KylePurkhiser/status/377878607265533953
377532570667597825	SMKierston	 fun times dcc fakefood foodmodels rd be diabetes care center uwmc http instagramcompef_ou muj 	2013-09-10	0	0	@Diabetes	#fakefood #foodmodels #rd2be		https://twitter.com/SMKierston/status/377532570667597825
377270720675332096	SeattleCP	 hutch hutch hutch drinking wine diabetes pacific northwest diabetes research http dlvrit xl yf	2013-09-09	0	0				https://twitter.com/SeattleCP/status/377270720675332096
377193031683670016	jhames	 wonder western diet one big diabetes bomb	2013-09-09	0	0				https://twitter.com/jhames/status/377193031683670016
375140141251063808	kaileyj9	 shtdiabeticssay diabetes emotional disease exhausting rollarcoaster 	2013-09-04	0	0	@ShtDiabeticsSay	#exhausting #rollarcoaster		https://twitter.com/kaileyj9/status/375140141251063808
374626823767732224	dmrankin12	 something diabetes realm health doesnt feel right today	2013-09-02	0	0				https://twitter.com/dmrankin12/status/374626823767732224
373343863319977984	fxckperfection	 lauren i cant feel feet luke i think diabetes might actually diabetes 	2013-08-30	0	0				https://twitter.com/fxckperfection/status/373343863319977984
373297043197788161	bsidd95	 im expensive child things like college tuition orthodontist insurance diabetes medication food etc feellikeaburden 	2013-08-30	0	0		#feellikeaburden		https://twitter.com/bsidd95/status/373297043197788161
