id	Username	Text	Date	Retweets	Favorites	Mentions	Hashtags	Geo	Permalink
415739865041756160	DewShpag	 radiate diabetes 	2013-12-25	0	0				https://twitter.com/DewShpag/status/415739865041756160
415197253834670080	DJ_Diabetes	 datibagos youre sick	2013-12-23	0	0	@datibagos			https://twitter.com/DJ_Diabetes/status/415197253834670080
414981761027035136	DJ_Diabetes	 sunday nights watching lockup bestshowever	2013-12-22	0	0		#bestshowever		https://twitter.com/DJ_Diabetes/status/414981761027035136
414612754767826944	DJ_Diabetes	 shanshan best knows well	2013-12-21	1	2	@shanshan221			https://twitter.com/DJ_Diabetes/status/414612754767826944
413679200957374464	DJ_Diabetes	 cant wait crew weeks wild	2013-12-19	0	0		#wild		https://twitter.com/DJ_Diabetes/status/413679200957374464
413427339796951040	DJ_Diabetes	 jordanlukin show fingers	2013-12-18	0	1	@jordanlukin			https://twitter.com/DJ_Diabetes/status/413427339796951040
413382728424628224	DJ_Diabetes	 watch prisoners youre welcome	2013-12-18	0	0				https://twitter.com/DJ_Diabetes/status/413382728424628224
413373268440416256	DJ_Diabetes	 left devices	2013-12-18	0	0				https://twitter.com/DJ_Diabetes/status/413373268440416256
412781307274731520	DJ_Diabetes	 fell asleep chair overtired	2013-12-16	1	0		#overtired		https://twitter.com/DJ_Diabetes/status/412781307274731520
412720080053882880	DJ_Diabetes	 lysscap missed her doe	2013-12-16	0	0	@lysscap			https://twitter.com/DJ_Diabetes/status/412720080053882880
412716802536636416	DJ_Diabetes	 lysscap come visit	2013-12-16	0	0	@lysscap			https://twitter.com/DJ_Diabetes/status/412716802536636416
412698618085515264	DJ_Diabetes	 decided ever need immobilize giant snake ill tie knot moosetalks cara_figuerido young_hems	2013-12-16	1	2	@Cara_Figuerido @young_hems	#MooseTalks		https://twitter.com/DJ_Diabetes/status/412698618085515264
412654766532345856	DJ_Diabetes	 news team assemble	2013-12-16	0	0				https://twitter.com/DJ_Diabetes/status/412654766532345856
411516124300599296	DJ_Diabetes	 lot friends life its convenient them thanks consideration guys	2013-12-13	0	2				https://twitter.com/DJ_Diabetes/status/411516124300599296
411349899914268672	DJ_Diabetes	 guess invite got lost mail	2013-12-12	1	1				https://twitter.com/DJ_Diabetes/status/411349899914268672
411348144858091520	DJ_Diabetes	 byoung tinyasslegs 	2013-12-12	0	0	@BYoung122	#tinyasslegs		https://twitter.com/DJ_Diabetes/status/411348144858091520
411342293560745984	Eric_Chubbs	 kid catfish crying cause dad got diabetes really bro	2013-12-12	0	2				https://twitter.com/Eric_Chubbs/status/411342293560745984
411303784951054336	DJ_Diabetes	 gone	2013-12-12	0	1				https://twitter.com/DJ_Diabetes/status/411303784951054336
411291670098231296	DJ_Diabetes	 shit its good	2013-12-12	0	0				https://twitter.com/DJ_Diabetes/status/411291670098231296
411279596391518208	DJ_Diabetes	 brienjohnston population control	2013-12-12	0	1	@BrienJohnston			https://twitter.com/DJ_Diabetes/status/411279596391518208
411270609247956992	DJ_Diabetes	 brandonrod definitely	2013-12-12	0	1	@brandonrod4			https://twitter.com/DJ_Diabetes/status/411270609247956992
411268808108937216	DJ_Diabetes	 andreacardona know get christmas	2013-12-12	0	1	@AndreaCardona37			https://twitter.com/DJ_Diabetes/status/411268808108937216
411267669510598656	DJ_Diabetes	 im pretty sure yacked mouth worstideaever pictwittercomed i hvbza	2013-12-12	0	1		#worstideaever		https://twitter.com/DJ_Diabetes/status/411267669510598656
411264902058479616	DJ_Diabetes	 im sure feel new pictureorgy feature instagram grouppicsfordays	2013-12-12	0	1		#grouppicsfordays		https://twitter.com/DJ_Diabetes/status/411264902058479616
410972205657620481	DJ_Diabetes	 mannys kitten coolest	2013-12-11	0	0				https://twitter.com/DJ_Diabetes/status/410972205657620481
410602708677459968	DJ_Diabetes	 morgansull im cold	2013-12-10	0	0	@MorganSull			https://twitter.com/DJ_Diabetes/status/410602708677459968
410602089791119360	DJ_Diabetes	 morgansull dont thanks much asking doe	2013-12-10	0	0	@MorganSull			https://twitter.com/DJ_Diabetes/status/410602089791119360
410589281280069632	DJ_Diabetes	 ask feel like driving back island right	2013-12-10	0	0				https://twitter.com/DJ_Diabetes/status/410589281280069632
410462789770420224	DJ_Diabetes	 im start pegging people snowballs porch	2013-12-10	0	4				https://twitter.com/DJ_Diabetes/status/410462789770420224
410175122390409216	DJ_Diabetes	 wants take roadtrip go see jerry springer show	2013-12-09	2	5				https://twitter.com/DJ_Diabetes/status/410175122390409216
410144961712361472	DJ_Diabetes	 im glad athletics werent allowed relocate	2013-12-09	0	0				https://twitter.com/DJ_Diabetes/status/410144961712361472
410142191248764928	DJ_Diabetes	 ringer dont watch ringer	2013-12-09	0	4				https://twitter.com/DJ_Diabetes/status/410142191248764928
409396407179956224	connor_leary	 terio putting weight since fame diabetes gonna ooh kill em pictwittercomnsy hbvbbf	2013-12-07	2	0				https://twitter.com/connor_leary/status/409396407179956224
409295182895788032	DJ_Diabetes	 _mannyjones got babies feed	2013-12-07	0	0	@_mannyjones			https://twitter.com/DJ_Diabetes/status/409295182895788032
409294085888147456	DJ_Diabetes	 _mannyjones comes time every mans life needs wake work saturday	2013-12-07	0	0	@_mannyjones			https://twitter.com/DJ_Diabetes/status/409294085888147456
409293599869009921	DJ_Diabetes	 work work work	2013-12-07	0	2				https://twitter.com/DJ_Diabetes/status/409293599869009921
409208515694448640	DJ_Diabetes	 ohwowww_kaycrow ill looking forward mean nap right	2013-12-07	0	0	@ohwowww_kaycrow			https://twitter.com/DJ_Diabetes/status/409208515694448640
409203258230865920	DJ_Diabetes	 ohwowww_kaycrow its gonna brutal	2013-12-07	0	0	@ohwowww_kaycrow			https://twitter.com/DJ_Diabetes/status/409203258230865920
409188117045075968	DJ_Diabetes	 dont wanna work tomorrow	2013-12-07	1	1				https://twitter.com/DJ_Diabetes/status/409188117045075968
409131898213249024	DJ_Diabetes	 kendralvieira envy thats much worse	2013-12-06	0	0	@KendraLVieira			https://twitter.com/DJ_Diabetes/status/409131898213249024
409131705015238656	DJ_Diabetes	 kendralvieira mentally preparing am pm shift tomorrow im feel	2013-12-06	0	0	@KendraLVieira			https://twitter.com/DJ_Diabetes/status/409131705015238656
408717044272865280	DJ_Diabetes	 rip nelson mandela	2013-12-05	0	1				https://twitter.com/DJ_Diabetes/status/408717044272865280
408671760411009024	DJ_Diabetes	 summer yet miss beach	2013-12-05	0	0				https://twitter.com/DJ_Diabetes/status/408671760411009024
408656847902883840	DJ_Diabetes	 trevormason one say karats	2013-12-05	0	0	@TrevorMason28			https://twitter.com/DJ_Diabetes/status/408656847902883840
408655317388775424	DJ_Diabetes	 want christmas paula patton pictwittercomoz kaavh l	2013-12-05	0	1				https://twitter.com/DJ_Diabetes/status/408655317388775424
408653596885266432	DJ_Diabetes	 trevormason drop lbomb tell youre love	2013-12-05	1	1	@TrevorMason28			https://twitter.com/DJ_Diabetes/status/408653596885266432
408644418066210817	DJ_Diabetes	 happy birthday one jimmmyford youve best friend brother long time now ogs since 	2013-12-05	1	2	@JimmmyFord			https://twitter.com/DJ_Diabetes/status/408644418066210817
408538106007416832	DJ_Diabetes	 insomniac life tonight	2013-12-05	1	0				https://twitter.com/DJ_Diabetes/status/408538106007416832
408533516952289280	DJ_Diabetes	 sleep wasnt cards tonight happens	2013-12-05	0	2		#happens		https://twitter.com/DJ_Diabetes/status/408533516952289280
408466695523954688	DJ_Diabetes	 still alive well despite shanshan s efforts murder driving	2013-12-05	0	1	@shanshan221			https://twitter.com/DJ_Diabetes/status/408466695523954688
408466039052455936	DJ_Diabetes	 lysscap cmello jesus christ look isspeaking someone doesnt text back	2013-12-05	0	0	@lysscap @cmello23			https://twitter.com/DJ_Diabetes/status/408466039052455936
408464013119737857	DJ_Diabetes	 cmello yes	2013-12-05	0	0	@cmello23			https://twitter.com/DJ_Diabetes/status/408464013119737857
408429314448031744	DJ_Diabetes	 yo got fake id doe	2013-12-04	0	1				https://twitter.com/DJ_Diabetes/status/408429314448031744
408398926367436800	DJ_Diabetes	 someone make christmas cookies tistheseason	2013-12-04	0	1		#tistheseason		https://twitter.com/DJ_Diabetes/status/408398926367436800
408365726874206208	DJ_Diabetes	 im pretty sure intentionally tweets dirtiest part every song	2013-12-04	0	1				https://twitter.com/DJ_Diabetes/status/408365726874206208
408328202948734976	DJ_Diabetes	 lifes funny though	2013-12-04	4	2				https://twitter.com/DJ_Diabetes/status/408328202948734976
408298577073811456	DJ_Diabetes	 keep like romans	2013-12-04	0	0				https://twitter.com/DJ_Diabetes/status/408298577073811456
408288417081217024	DJ_Diabetes	 whos coming get tatted birthday need another one december 	2013-12-04	0	1		#December21		https://twitter.com/DJ_Diabetes/status/408288417081217024
