id	Username	Text	Date	Retweets	Favorites	Mentions	Hashtags	Geo	Permalink
415639537700720640	schmuckbuddha	 great example setting little girl whose hospital diabetes busy eating big mac fatty	2013-12-24	0	0				https://twitter.com/schmuckbuddha/status/415639537700720640
413532331870552064	tommyrusso	 still leaving rice behind sushi norice diabetes carbs genki sushi http instagramcompifylc o vl	2013-12-18	0	0	@Genki	#sushi #norice #diabetes #carbs		https://twitter.com/tommyrusso/status/413532331870552064
391823890718400512	Jmhanson88	 hula pie per hotel clerk diabetes lol dukes beach house http instagramcompfrinexnfq 	2013-10-20	0	0	@Duke			https://twitter.com/Jmhanson88/status/391823890718400512
390665730569809921	jodyyoshida	 a c month ago cheehoo thanks victoza type diabetes maui medical group http instagramcompfjt jhrepn	2013-10-16	0	0	@Maui	#a1c #victoza #type2 #diabetes		https://twitter.com/jodyyoshida/status/390665730569809921
384557278092742656	hilife97	 fuck diabetes fuck kidney problems fuck cough fuck doctor fuck nurses fuck shots fuck all	2013-09-30	0	0				https://twitter.com/hilife97/status/384557278092742656
379794738163249152	jodyyoshida	 errr inject day diabetes type victoza w cjisk maui medical group http instagramcompewep xetq	2013-09-16	0	0	@cjisk @Maui	#diabetes #type2 #victoza		https://twitter.com/jodyyoshida/status/379794738163249152
368259827106996224	CarasBigMac	 diabetes pictwittercom lrsckiqdx	2013-08-16	0	0				https://twitter.com/CarasBigMac/status/368259827106996224
367573979197739008	jeccamoore	 dustin_laurel nickmendoza get diabetes	2013-08-14	0	0	@Dustin_Laurel @Nickmendoza70			https://twitter.com/jeccamoore/status/367573979197739008
361727056297467906	DannyJWillis	 its basically melted slurpee thats mostly rum cirrhosis diabetes vacation	2013-07-29	0	0		#vacation		https://twitter.com/DannyJWillis/status/361727056297467906
360941155355078656	jodyyoshida	 happens pool low glucose levels im usually s diabetes http instagramcompcqgrokrepm	2013-07-26	0	0		#glucose #diabetes		https://twitter.com/jodyyoshida/status/360941155355078656
335655625289777153	Joe_Buettner	 probably closer diabetes ever oreo consumption week soaddicting	2013-05-18	0	1		#soaddicting		https://twitter.com/Joe_Buettner/status/335655625289777153
291838762684657664	dizziedaze	 hula pie aka diabetes plate kimos maui pic http sqcom fyuxa	2013-01-17	0	0	@Kimo			https://twitter.com/dizziedaze/status/291838762684657664
417439026879004672	HawaiiShira	 organiclivefood contributed somightily diabetes epidemic ravaging nation	2013-12-29	0	0	@OrganicLiveFood			https://twitter.com/HawaiiShira/status/417439026879004672
386409540687626240	HelgiOlafson	 stepoutphilly thanks following me support walk father held hostage diabetes type five years passed	2013-10-05	0	0	@StepOutPhilly			https://twitter.com/HelgiOlafson/status/386409540687626240
371781487323922432	TKgoinAPEshit	 trying cake eat get cha diabetes 	2013-08-25	0	0				https://twitter.com/TKgoinAPEshit/status/371781487323922432
291423179686170624	keolaharris	 meow lost feet diabetes meow fatcat miyos http instagrampuijclyldxl	2013-01-16	0	0	@Miyos	#fatcat		https://twitter.com/keolaharris/status/291423179686170624
414194796438114304	DWKM	 waltandperry sandozablue diabetes started	2013-12-20	0	0	@waltandperry @sandozablue			https://twitter.com/DWKM/status/414194796438114304
371779677817696256	RealtorRon	 happy rotarians service st annual anahola diabetes wellness fair anahola neighborhood http instagramcompddhwxfbj b	2013-08-25	0	0	@anahola			https://twitter.com/RealtorRon/status/371779677817696256
417115952640049152	CraigmunnSpeaks	 thinking dr turk scrubs lately messed gave black guy diabetes autistic child fuckers	2013-12-28	0	1		#fuckers		https://twitter.com/CraigmunnSpeaks/status/417115952640049152
417056299486953473	immichaelmorgan	 gasping air rt rupaulsdragrace we got big girls hope dont diabetes willambelli	2013-12-28	0	0	@RuPaulsDragRace @WillamBelli			https://twitter.com/immichaelmorgan/status/417056299486953473
415920643792596993	marcmurd	 cinnabon flavored vodka pinnacle canary coal mine end westerncivilization sweet embrace diabetes 	2013-12-25	0	0		#Cinnabon #vodka #Pinnacle #westerncivilization #diabetes		https://twitter.com/marcmurd/status/415920643792596993
414288744967987200	EPradel	 hes talking burger king getting diabetes night getting weirder weirder	2013-12-21	0	0				https://twitter.com/EPradel/status/414288744967987200
413941001724493824	_MyyyCaaak	 taylor_bra diabetes	2013-12-20	0	0	@taylor_bra			https://twitter.com/_MyyyCaaak/status/413941001724493824
412473513379782656	InoG_	 momma got diabetes i told u stay away nasty ass ass girls noo momma got sugars ahhh baby	2013-12-16	0	0				https://twitter.com/InoG_/status/412473513379782656
410470721958064128	eeeengela	 im gonna get literal diabetes today	2013-12-10	0	0				https://twitter.com/eeeengela/status/410470721958064128
406890101835198464	PALOALTO_AKAs	 womens health conference dec th gain helpful insights coveredca diabetes much more join us reg http aachacorg	2013-11-30	1	0	@http	#CoveredCA #Diabetes		https://twitter.com/PALOALTO_AKAs/status/406890101835198464
406296696872640512	janicajos	 thankful icecream almost giving diabetes	2013-11-29	0	1				https://twitter.com/janicajos/status/406296696872640512
401881782296920065	SpyHI	 hawaii people live poverty three times likely diabetes matthew nagato tedxhnl	2013-11-16	1	3		#TEDxHNL		https://twitter.com/SpyHI/status/401881782296920065
400272514888134657	Aloha_Hoesss	 havent grits yrs rt naezus grits give diabetes quick rt me yall really think oatmeal gonna make yall live longer	2013-11-12	0	0	@Naezus @me			https://twitter.com/Aloha_Hoesss/status/400272514888134657
398960898578321408	spencertoyama	 eat docrock foodporn nom gluttony diabetes heartattack taste http instagramcompgeqiimbp h	2013-11-08	0	0	@docrock @Taste	#foodporn #nom #gluttony #diabetes #heartattack		https://twitter.com/spencertoyama/status/398960898578321408
398193580813991938	KHonbo	 riabaldevia hiconnector connector supports waimanalo health centers diabetes health fair today pictwittercomgkluiiebai	2013-11-06	1	0	@riabaldevia @HIConnector			https://twitter.com/KHonbo/status/398193580813991938
396742818107904000	allysha_mae13	 finished walk cure diabetes 	2013-11-02	0	0				https://twitter.com/allysha_mae13/status/396742818107904000
396529713419542529	PUNAMAZING	 alohadayne punamazing diabetes sunday x yes	2013-11-02	0	0	@alohadayne @PUNAMAZING			https://twitter.com/PUNAMAZING/status/396529713419542529
395459165386055680	james_cavin	 mt naurunews least nauruans age suffer diabetes http bitlybwuuav nauru makes think hpu	2013-10-30	0	0	@NauruNews @HPU	#diabetes #Nauru		https://twitter.com/james_cavin/status/395459165386055680
394013420699521024	ehhitsjustamy	 diabetes cup likinittho birthdaycakeremix coldstone waikikichillin cold stone http instagramcompf ge ck xe	2013-10-26	0	0	@Cold	#likinittho #birthdaycakeremix #coldstone #waikikichillin		https://twitter.com/ehhitsjustamy/status/394013420699521024
