id	Username	Text	Date	Retweets	Favorites	Mentions	Hashtags	Geo	Permalink
493158264427671552	brandonaf_	 nicki gone monday tuesday asthmatic ass mtvhottest nicki minaj pictwittercomhw omff k	2014-07-26	3	0		#MTVHottest		https://twitter.com/brandonaf_/status/493158264427671552
491994672152055810	brandonaf_	 nickiminaj asthmatic ass got inhaler all im rdy babe	2014-07-23	0	0	@NICKIMINAJ			https://twitter.com/brandonaf_/status/491994672152055810
488215606122905601	kaydej1	 kayla coughing cant sleep cant sleep asthmatic cough worse touch lord	2014-07-13	0	0				https://twitter.com/kaydej1/status/488215606122905601
466100972217835520	__wag_	 til realized dont take overweight asthmatic stoners	2014-05-13	0	0				https://twitter.com/__wag_/status/466100972217835520
459923906984288257	CrypticWilliams	 im asthmatic inhaler mfs room thick smell smoke fucking kill please	2014-04-26	0	0				https://twitter.com/CrypticWilliams/status/459923906984288257
458889599822344192	__wag_	 waymon ass seen inhaler say wayment much smoke asthmatic 	2014-04-23	0	0				https://twitter.com/__wag_/status/458889599822344192
453208137915727872	LoveParis__	 yes weezy aint asthmatic	2014-04-07	0	0				https://twitter.com/LoveParis__/status/453208137915727872
451817610947354624	hunterstewart94	 currently struggling breathe nose sounding like asthmatic donkey	2014-04-03	0	4				https://twitter.com/hunterstewart94/status/451817610947354624
432873169217519616	mermaaaadi	 got asthmatic pictwittercomure rrd as	2014-02-10	0	0				https://twitter.com/mermaaaadi/status/432873169217519616
428010457790951424	gradyevers18	 shannonleigh yes weezy aint asthmatic lol jk im taking breathing treatment 	2014-01-27	0	1	@shannonleigh15			https://twitter.com/gradyevers18/status/428010457790951424
427515359210795008	jwbul287	 joshuasakins jtadpolerbr alabamajammer bammerrbr owb_rtr get this im best asthmatic harmonica player time	2014-01-26	0	1	@JoshuaSAkins @JTadpoleRBR @AlabamaJammer @bammerRBR @OWB_RTR			https://twitter.com/jwbul287/status/427515359210795008
479099457640734721	JoeyAkins15	 ciough im like asthmatic kanye west call weezus	2014-06-17	0	0	@CIough			https://twitter.com/JoeyAkins15/status/479099457640734721
466100972217835520	__wag_	 til realized dont take overweight asthmatic stoners	2014-05-13	0	0				https://twitter.com/__wag_/status/466100972217835520
453208137915727872	LoveParis__	 yes weezy aint asthmatic	2014-04-07	0	0				https://twitter.com/LoveParis__/status/453208137915727872
447970470638649344	Des_Tavay	 nshayla_ honestyhour miss oomf way im set up chasing anybody im asthmatic true tweet	2014-03-24	1	1	@Nshayla_	#honestyhour #oomf		https://twitter.com/Des_Tavay/status/447970470638649344
458889599822344192	__wag_	 waymon ass seen inhaler say wayment much smoke asthmatic 	2014-04-23	0	0				https://twitter.com/__wag_/status/458889599822344192
451817610947354624	hunterstewart94	 currently struggling breathe nose sounding like asthmatic donkey	2014-04-03	0	4				https://twitter.com/hunterstewart94/status/451817610947354624
495123673935003648	WeTrippyMane34	 im getting tvittergod lil wayne said yes weezy aint asthmatic pictwittercomqiwntsc o 	2014-08-01	0	0	@TvitterGod			https://twitter.com/WeTrippyMane34/status/495123673935003648
459389783966765056	holloak	 asthmatic cant handle mold butistilllovethisoldhouse city roanoke http instagramcompnlojs kbmz	2014-04-24	0	0	@City	#butistilllovethisoldhouse		https://twitter.com/holloak/status/459389783966765056
432873169217519616	mermaaaadi	 got asthmatic pictwittercomure rrd as	2014-02-10	0	0				https://twitter.com/mermaaaadi/status/432873169217519616
464202330800279554	RavenGreathouse	 scrap asthmatic ass lil love triangle taking lhhatl 	2014-05-07	0	0		#LHHATL		https://twitter.com/RavenGreathouse/status/464202330800279554
463479871050489856	RavenGreathouse	 scrappy falling hoes sensitive asthmatic thot loverr 	2014-05-05	0	0				https://twitter.com/RavenGreathouse/status/463479871050489856
509787202562564096	oliviafhill_xo	 mallorylynn_ erin_bowden loved sally hated bear complex felt asthmatic 	2014-09-10	0	1	@MalloryLynn_14 @Erin_Bowden			https://twitter.com/oliviafhill_xo/status/509787202562564096
509787202562564096	oliviafhill_xo	 mallorylynn_ erin_bowden loved sally hated bear complex felt asthmatic 	2014-09-10	0	1	@MalloryLynn_14 @Erin_Bowden			https://twitter.com/oliviafhill_xo/status/509787202562564096
437051131122827264	GarrettTWatson	 davecfields existential asthmatic puff puff pass addict	2014-02-21	0	0	@davecfields			https://twitter.com/GarrettTWatson/status/437051131122827264
432755660682698752	GarrettTWatson	 _schierhoff thing wanna it thoughts cant breathe youre thinking asthmatic 	2014-02-10	1	1	@_Schierhoff			https://twitter.com/GarrettTWatson/status/432755660682698752
427973609760378880	GarrettTWatson	 heathen struggle keep breathin existential asthmatic puff puff pass addict	2014-01-27	0	0				https://twitter.com/GarrettTWatson/status/427973609760378880
