id	Username	Text	Date	Retweets	Favorites	Mentions	Hashtags	Geo	Permalink
285028276085325826	Ok_Seen	 shut up bad thing obesity n diabetes tiguangurl cinnamon toast crunch rated	2012-12-29	0	0	@tiguangurl			https://twitter.com/Ok_Seen/status/285028276085325826
284521412444692480	CarolynOleviia	 consofdatingme diabetes 	2012-12-27	0	0		#ConsOfDatingMe		https://twitter.com/CarolynOleviia/status/284521412444692480
284359369179664384	WizardOfOsrin	 rt amdiabetesassn diabetes kills people breast cancer aids combined retweet cont http tlgdkgpka 	2012-12-27	0	0	@AmDiabetesAssn	#Diabetes #cancer #AIDS		https://twitter.com/WizardOfOsrin/status/284359369179664384
283709064029040642	sanchezwolf239	 leclercscruggss idk yet delayed thought diabetes ill find pick job get sworn	2012-12-25	0	0	@leclercscruggss			https://twitter.com/sanchezwolf239/status/283709064029040642
282055538861293569	GetAdvSalesJobs	 diabetes sales speci fortmyers fl http tinyurlcombow mem get advertising sales jobs advertisingsales jobs job getalljobs	2012-12-21	0	0		#FortMyers #AdvertisingSales #jobs #job #GetAllJobs		https://twitter.com/GetAdvSalesJobs/status/282055538861293569
282032871798083584	GetSalEnginJobs	 diabetes sales specialist fortmyers fl http tinyurlcomc obgm get sales engineer jobs salesengineer jobs job getalljobs	2012-12-21	0	0		#FortMyers #SalesEngineer #jobs #job #GetAllJobs		https://twitter.com/GetSalEnginJobs/status/282032871798083584
282002638881554432	GetTelemarkJobs	 diabetes sales specialist fortmyers fl http tinyurlcomdy h pt get telemarketing jobs telemarketing jobs job getalljobs	2012-12-21	0	0		#FortMyers #Telemarketing #jobs #job #GetAllJobs		https://twitter.com/GetTelemarkJobs/status/282002638881554432
281740900269449218	ActuallyisAR	 skippyonboard actuallyisar skippyonboard youre like type diabetes sounds dangerous	2012-12-20	0	0	@skippyonboard @ActuallyisAR @skippyonboard			https://twitter.com/ActuallyisAR/status/281740900269449218
281738196742713344	ActuallyisAR	 skippyonboard youre like type diabetes	2012-12-20	0	0	@skippyonboard			https://twitter.com/ActuallyisAR/status/281738196742713344
281182829549875200	twittserch	 le tengo ms miedo la diabetes que la cirrosis por eso ya le pongo resfresco al chupe	2012-12-18	1	1				https://twitter.com/twittserch/status/281182829549875200
281116348103421952	D4ngerous_Rhock	 t exotic eat much eat like diabetes	2012-12-18	0	0	@T00exotic			https://twitter.com/D4ngerous_Rhock/status/281116348103421952
280868306670456832	MaddyHebe	 malibu_holly im second pack bacon since got here never tasted good inmy life diabetes	2012-12-17	1	0	@malibu_holly	#diabetes		https://twitter.com/MaddyHebe/status/280868306670456832
280825826893770752	BenditoGawdZzzx	 im obese imma die diabetes fuck guess imma start wildn since im dying anyways fish nigga	2012-12-17	1	0				https://twitter.com/BenditoGawdZzzx/status/280825826893770752
280105767514816512	BenditoGawdZzzx	 googlecrazyfact drinking one alcoholic drink per day reduces chance getting type diabetes no diabetes	2012-12-15	0	0	@GoogleCrazyFact			https://twitter.com/BenditoGawdZzzx/status/280105767514816512
279966427379806208	_blackmosthated	 diabetes body still thankin tha lord used make mad make go harder boosie	2012-12-15	1	0		#boosie		https://twitter.com/_blackmosthated/status/279966427379806208
279964604363325440	_blackmosthated	 used hold head nomore diabetes body police kickin door im still happy boosie boo still happy boosie	2012-12-15	1	0		#boosie		https://twitter.com/_blackmosthated/status/279964604363325440
278897348430663680	KathyWingard	 vet taking care precious mom looking better numbers diabetes groves veterinary clinic pic http sqcomrpff a	2012-12-12	0	0	@Groves			https://twitter.com/KathyWingard/status/278897348430663680
278567937416237056	bteach33	 uberfacts one alcoholic drink day reduce risk type diabetes percent good thing always one day	2012-12-11	0	0	@UberFacts			https://twitter.com/bteach33/status/278567937416237056
278031436303454209	GetSalEnginJobs	 diabetes sales specialist hialeah fl http tinyurlcomalbuzpa get sales engineer jobs salesengineer jobs job getalljobs	2012-12-10	0	0		#Hialeah #SalesEngineer #jobs #job #GetAllJobs		https://twitter.com/GetSalEnginJobs/status/278031436303454209
277933245327351809	GetInsSalesJobs	 hialeah fl diabetes sale hialeah fl http tinyurlcomc eboeg get insurance sales jobs insurancesales jobs job getalljobs	2012-12-09	0	0		#Hialeah #InsuranceSales #jobs #job #GetAllJobs		https://twitter.com/GetInsSalesJobs/status/277933245327351809
277066853942173696	jaylarrauri	 imjustkittin u spec ur guna her diabetes eating icecream late	2012-12-07	0	0	@imjustkittin			https://twitter.com/jaylarrauri/status/277066853942173696
276397149711896576	Raminnucci	 baking patisserie sugarcoma diabetes nobueno	2012-12-05	0	0		#sugarcoma #diabetes #nobueno		https://twitter.com/Raminnucci/status/276397149711896576
276154893377622016	WOOKiES_MOMMY	 think glucose gave diabetes	2012-12-04	0	0				https://twitter.com/WOOKiES_MOMMY/status/276154893377622016
275682836885938176	WOOKiES_MOMMY	 drink ppl gave got jumpy tryna give bitch diabetes	2012-12-03	0	1				https://twitter.com/WOOKiES_MOMMY/status/275682836885938176
273998828976365569	R_Acosta4	 blanquitaaa_ thats called diabetes	2012-11-28	0	0	@blanquitaaa_			https://twitter.com/R_Acosta4/status/273998828976365569
