"","SVM_LABEL","SVM_PROB"
"1","1",0.752099491376389
"2","1",0.581030730950028
"3","1",0.748329837023855
"4","1",0.581030730950028
"5","1",0.716930033172291
"6","1",0.716930033172291
"7","1",0.609866184274987
"8","1",0.730442565507045
"9","1",0.730442565507045
"10","1",0.648587789276229
"11","1",0.589953064795937
"12","1",0.750644005492609
"13","1",0.638924318256137
"14","1",0.609866184274987
"15","1",0.753925663752537
"16","1",0.600253593820275
"17","1",0.743282885419353
"18","1",0.726349335418271
"19","1",0.723470936371205
"20","1",0.665016995354398
"21","1",0.67797462718073
"22","1",0.69920727629189
"23","1",0.730442565507045
"24","1",0.69920727629189
"25","1",0.730442565507045
"26","1",0.730442565507045
"27","1",0.730442565507045
"28","1",0.671976701304534
"29","1",0.799701366360813
"30","1",0.69920727629189
"31","1",0.702701275364026
"32","1",0.651086631623392
"33","1",0.638924318256137
"34","1",0.710969578100362
"35","1",0.69920727629189
"36","1",0.572444833168645
"37","1",0.730442565507045
"38","1",0.772317747375467
"39","1",0.751303706083512
"40","1",0.730442565507045
"41","1",0.714763417804904
"42","1",0.706987950263029
"43","1",0.730442565507045
"44","1",0.730442565507045
"45","1",0.730442565507045
"46","1",0.667402519311163
"47","1",0.582866485978251
"48","1",0.706987950263029
"49","1",0.746853138723034
"50","1",0.730442565507045
"51","1",0.730442565507045
"52","1",0.730442565507045
"53","1",0.647414184506465
"54","1",0.668763850712882
"55","1",0.681629293846685
"56","1",0.734620592071827
"57","1",0.69920727629189
"58","1",0.702701275364026
"59","1",0.551091808037635
"60","1",0.69920727629189
"61","1",0.572444833168645
"62","1",0.730442565507045
"63","1",0.730442565507045
"64","1",0.730442565507045
"65","1",0.589953064795937
"66","1",0.581030730950028
"67","1",0.730442565507045
"68","1",0.581030730950028
"69","1",0.600253593820275
"70","1",0.726349335418271
"71","1",0.723470936371205
"72","1",0.69920727629189
"73","1",0.702701275364026
"74","1",0.69920727629189
"75","1",0.572444833168645
"76","1",0.730442565507045
"77","1",0.730442565507045
"78","1",0.730442565507045
"79","1",0.609866184274987
