id	Username	Text	Date	Retweets	Favorites	Mentions	Hashtags	Geo	Permalink
547196057940008960	timMANthy	 yes know albino squirrel isnt actually albino its leucistic doesnt sound good leucistic sounds cancerous 	2014-12-22	0	0				https://twitter.com/timMANthy/status/547196057940008960
535300062453444608	Dinooski	 come cancerous tweets	2014-11-20	0	0				https://twitter.com/Dinooski/status/535300062453444608
530774330972463104	Savvy_Petersen	 grandma going surgery get cancerous tumor removed brain please praying her	2014-11-07	0	11				https://twitter.com/Savvy_Petersen/status/530774330972463104
527503877805846528	shanda__davis	 kewl googlex reveals nano pill seek cancerous cells http tcrnch drumtt via techcrunch	2014-10-29	0	1	@techcrunch			https://twitter.com/shanda__davis/status/527503877805846528
487412976677179392	andersenry	 love dead cancerous skin falls summer fucking awesome	2014-07-10	0	0				https://twitter.com/andersenry/status/487412976677179392
472793072922034176	imlostatsea_	 still remember youd laugh felt held handtheyre cancerous memories theyre breaking like disease	2014-05-31	0	0				https://twitter.com/imlostatsea_/status/472793072922034176
441272049323872256	CelesteMRice	 zak_bagans found moms dog going die within weeks since tumor cancerous grown tell mom	2014-03-05	0	0	@Zak_Bagans			https://twitter.com/CelesteMRice/status/441272049323872256
433738276508155905	xJakeDinger	 djp place cancerous blight society	2014-02-12	1	0	@DJP1415			https://twitter.com/xJakeDinger/status/433738276508155905
419899202416545793	EspyArellano	 found cancerous tumor gramps hadwon wont able talk iloveyou inmyprayers	2014-01-05	0	14		#iloveyou #inmyprayers		https://twitter.com/EspyArellano/status/419899202416545793
446464435876814848	CBoekholder	 karabell year old kid surgery remove possibly cancerous thyroid tumor today must know	2014-03-19	0	0	@karabell27			https://twitter.com/CBoekholder/status/446464435876814848
531316535105970176	ByChrisCoates	 sergeant bluff girl battles cancerous brain tumor http bitly slaflf scj	2014-11-09	0	0	@scj			https://twitter.com/ByChrisCoates/status/531316535105970176
434038153523912704	jeffpeschong	 lookin mirror saw blue possibly cancerous mass head inspection dry shampoo missed rinsing	2014-02-13	0	0				https://twitter.com/jeffpeschong/status/434038153523912704
418804183064526849	lilmissbowman	 yall need get rid everyone cancerous life	2014-01-02	0	0				https://twitter.com/lilmissbowman/status/418804183064526849
437410841550262272	iBeKrave	 bio cancerous thing ever seen pictwittercom zfvnernof	2014-02-22	0	1				https://twitter.com/iBeKrave/status/437410841550262272
468863504083353600	haileyjoLan	 emily possibly cancerous moving mole	2014-05-20	0	1				https://twitter.com/haileyjoLan/status/468863504083353600
451875927434096640	tay_bird95	 megnicolelewis tay_bird may pregnant unknown source cancerous tumor either case glenn deserves justice	2014-04-03	0	0	@megnicolelewis @tay_bird95			https://twitter.com/tay_bird95/status/451875927434096640
