id	Username	Text	Date	Retweets	Favorites	Mentions	Hashtags	Geo	Permalink
533683647279558656	LMontenegroNH1	 cancer survivor cohost chad fundraiser tomorrow nh news httpwww nh comnews yearo ldcancersurvivorhostswarrenmillerfilmnightforchad 	2014-11-15	0	2	@NH1News			https://twitter.com/LMontenegroNH1/status/533683647279558656
533023841757712384	_fairytalelife_	 fuck cancer	2014-11-13	0	0				https://twitter.com/_fairytalelife_/status/533023841757712384
532601474803855360	lydia_niles	 learned get cancer giving bj themoreyouknow	2014-11-12	0	4		#themoreyouknow		https://twitter.com/lydia_niles/status/532601474803855360
530892540028141569	reblavoie	 irish cry buttons kids special needs kids cancer sports firemen news story hits kevinpflynn done also moe_mcmurray	2014-11-07	0	0	@kevinpflynn @Moe_McMurray			https://twitter.com/reblavoie/status/530892540028141569
530087949879500800	BIGCATARIEL	 people like twilight get brain check make sure suffering cancer low iq	2014-11-05	0	0				https://twitter.com/BIGCATARIEL/status/530087949879500800
527228957431967745	JillianLeigh89	 honestly things would one purple hockey fights cancer jerseys	2014-10-28	0	1				https://twitter.com/JillianLeigh89/status/527228957431967745
526981292689481729	PattyDs50	 upset read mr putin cancer pray cocksucker made	2014-10-28	0	0				https://twitter.com/PattyDs50/status/526981292689481729
526558431126503424	bfunk226	 crazy night work back tomorrow breast cancer fundraiser whop top innh bca pictwittercomq w wzxzvm	2014-10-26	0	0		#WHOP #Top5inNH #BCA		https://twitter.com/bfunk226/status/526558431126503424
526525214218539008	JillianLeigh89	 hockey fights cancer commercial got me maybe cuz sister talking mom dunno	2014-10-26	0	0				https://twitter.com/JillianLeigh89/status/526525214218539008
522594884952539136	samuelmessijust	 ebola its joke people losing lives africa dont see one making fun cancer isnt killing people too	2014-10-15	5	7				https://twitter.com/samuelmessijust/status/522594884952539136
521841194666844160	EmilyMecus	 theres chance get rid cancer never get rid diabetes chance stfu	2014-10-13	0	2				https://twitter.com/EmilyMecus/status/521841194666844160
519314550269964288	_joshuaarruda	 thoughts prayers go everyone whos affected knows someone whos effected breast cancer breastcancerawareness	2014-10-06	0	2		#BreastCancerAwareness		https://twitter.com/_joshuaarruda/status/519314550269964288
518935471641362433	xxJulia18xx	 googled lungs still hurt answer lung cancer	2014-10-05	0	1				https://twitter.com/xxJulia18xx/status/518935471641362433
518915951568617472	SarahKolk	 litterally getting chills research bio presentation cancer cells feel like close figuring	2014-10-05	0	3				https://twitter.com/SarahKolk/status/518915951568617472
517935223804530688	jessiee43	 real_liam_payne pleasee dont go like seeing tweet much makes feel better hearing dad cancer 	2014-10-03	0	0	@Real_Liam_Payne			https://twitter.com/jessiee43/status/517935223804530688
517293317244342272	ItalianBuilder	 drnancynbcnews recently today show u said only breast cancer genetic linked really wtf tell that angie jolie	2014-10-01	0	0	@DrNancyNBCNEWS			https://twitter.com/ItalianBuilder/status/517293317244342272
513514316457578496	abbeybono	 bailzofheyy cancer nah	2014-09-20	0	1	@bailzofheyy			https://twitter.com/abbeybono/status/513514316457578496
513036039813083137	maddiemking	 im new cancer never looked better cant stand it	2014-09-19	0	0				https://twitter.com/maddiemking/status/513036039813083137
511185561097609216	jenn_aus2	 win amazing trip miami onedirection aid stand cancer http bitlyzlpwnp miamiwithonedirection prizeo	2014-09-14	0	0	@Prizeo	#MiamiWithOneDirection		https://twitter.com/jenn_aus2/status/511185561097609216
507700114920837120	KEmery001	 donated stand cancer join su c fight end cancer today http bitly ljdfr su c	2014-09-04	0	0	@SU2C	#SU2C		https://twitter.com/KEmery001/status/507700114920837120
