"","SVM_LABEL","SVM_PROB"
"1","1",0.581030730950028
"2","1",0.693218782552838
"3","1",0.526148004628777
"4","1",0.751807720161613
"5","1",0.739882403122508
"6","1",0.770278702241196
"7","1",0.745446914820859
"8","1",0.606562716100869
"9","1",0.737689292850508
"10","-1",0.629770627539987
"11","1",0.609866184274987
"12","1",0.706987950263029
"13","1",0.742926706912234
"14","1",0.63914562632978
"15","-1",0.645219055217995
"16","1",0.716930033172291
"17","1",0.635487567357692
"18","1",0.754645367486032
"19","1",0.732645820194993
"20","1",0.581030730950028
"21","1",0.562086114344967
"22","1",0.569144262386909
"23","1",0.729525086990565
"24","-1",0.629770627539987
"25","1",0.682386609529202
"26","1",0.560514427247589
"27","1",0.581030730950028
"28","1",0.581030730950028
"29","1",0.67193320238826
"30","1",0.530527890148486
"31","1",0.612855450830035
"32","1",0.717257860821138
"33","-1",0.649606765992928
"34","1",0.698975626476791
"35","-1",0.649606765992928
"36","1",0.657240332146437
"37","1",0.669299358110064
"38","1",0.614010721370124
"39","1",0.614010721370124
"40","1",0.581030730950028
"41","1",0.669299358110064
"42","1",0.751807720161613
"43","1",0.560514427247589
"44","1",0.739882403122508
"45","1",0.681629293846685
"46","1",0.614010721370124
"47","1",0.737689292850508
"48","1",0.581030730950028
"49","1",0.669299358110064
"50","1",0.751807720161613
