id	Username	Text	Date	Retweets	Favorites	Mentions	Hashtags	Geo	Permalink
401248656759607296	Rickie_Ryan	 dont sleep phone next you causes cancer people	2013-11-15	0	0				https://twitter.com/Rickie_Ryan/status/401248656759607296
400434755725819905	PoseidonsFist	 telling dad shower puts risk hearing lecture prevalence scrotal cancer th century teenage chimney sweeps	2013-11-12	0	2				https://twitter.com/PoseidonsFist/status/400434755725819905
398548432089927680	adoerofstuff	 woman gets tattooed help personal_ink move past cancer via upworthy httpwww upworthycomyoumightsee tattoosinanewlightafteryouseethemonthiswomang cupw 	2013-11-07	0	0	@Personal_Ink @Upworthy			https://twitter.com/adoerofstuff/status/398548432089927680
389218608171073536	TheSkyDavis	 cancer paper anatomy honestly exhausting me	2013-10-12	0	1				https://twitter.com/TheSkyDavis/status/389218608171073536
388460638751571968	kaywyoming	 sscalise jeremybrandrick fabufashionista oh honey get better now least got cancer 	2013-10-10	0	0	@sscalise88 @jeremybrandrick @FabuFashionista			https://twitter.com/kaywyoming/status/388460638751571968
385614407872823296	Nancyo954	 welcome jackson hole lit breast cancer awareness jackson wy http instagramcompe_a grtpo 	2013-10-02	0	0	@Jackson			https://twitter.com/Nancyo954/status/385614407872823296
373600475125280769	trindawgg	 first time ive ever experienced cancer someone close me gotta stay positive	2013-08-30	0	0				https://twitter.com/trindawgg/status/373600475125280769
373598865456263169	trindawgg	 love grampy moon back cancer aint got shit ole man gods got back	2013-08-30	0	0				https://twitter.com/trindawgg/status/373598865456263169
358301748143726592	aagave	 sad grantwahl best wishes tito vilanova stepping barcelona manager due throat cancer 	2013-07-19	0	0	@GrantWahl			https://twitter.com/aagave/status/358301748143726592
312979962137288704	bigdsignature	 yr old daughter shaved head raise money cancer still needs dollars reach http instagrampw ue iqeaj	2013-03-16	0	0		#cancer		https://twitter.com/bigdsignature/status/312979962137288704
312978996411383808	bigdsignature	 raising money cancer shaved head help reach goal http instagrampw t xrwezv	2013-03-16	0	0		#cancer		https://twitter.com/bigdsignature/status/312978996411383808
309697899913179136	topix_wy	 private comprehensive cancer center proposed riverton public meeting set friday morning http bitlyw cri gillette wyoming	2013-03-07	0	0		#Gillette #Wyoming		https://twitter.com/topix_wy/status/309697899913179136
307204182472011777	kaywyoming	 frontline cancer wmy cats stopped serving people tuna treat much mercury little bodies good luck	2013-02-28	0	0	@frontline1230			https://twitter.com/kaywyoming/status/307204182472011777
301536750008946688	jw1601	 cant decide stelara tv advert real voice guys says give cancer soldit	2013-02-12	0	0		#soldit		https://twitter.com/jw1601/status/301536750008946688
296578100446261248	kaywyoming	 turinedu sscalise ellestovall frontline cats wweird forms cancer served lots tuna since stopped serving tuna 	2013-01-30	0	0	@turinedu @sscalise88 @ellestovall @frontline1230			https://twitter.com/kaywyoming/status/296578100446261248
415117792061313026	Kelli_MI	 kennelsonkew melodicfate agreed cancer sticks shouldnt problem affects everyone them	2013-12-23	0	0	@kennelsonkew @MelodicFate			https://twitter.com/Kelli_MI/status/415117792061313026
411348723684241408	RAGINJOMO	 lukerobinson sledges cure cancer doubly swung freezing temperatures	2013-12-12	1	0	@LukeRobinson13	#sledges		https://twitter.com/RAGINJOMO/status/411348723684241408
407832872221831168	Jordansattic	 rrrraaay its girl dont get cancer right second youre christmas miracle	2013-12-03	0	0	@Rrrraaay			https://twitter.com/Jordansattic/status/407832872221831168
407577907800715264	jimmmurray	 iowahospital pocahontas hospital emsdirector keeps working improve care fights cancer httpwww messengernewsnetpagecontentd etailid paulsenhelpsthehurtinghtmlnav great guy 	2013-12-02	0	1	@iowahospital			https://twitter.com/jimmmurray/status/407577907800715264
406306763126751232	YsabelPadilla15	 cancer _hc cancer fighter knock lights comes it perfect description me 	2013-11-29	0	0	@Cancer	#Cancer		https://twitter.com/YsabelPadilla15/status/406306763126751232
404730707886370816	drunkenharold	 smiles could cure cancer pictwittercomdbxhxhixjb	2013-11-24	1	0				https://twitter.com/drunkenharold/status/404730707886370816
394681918249132032	emmaceratops	 charlestrippy allitrippy guys kick cancer s butt	2013-10-28	0	0	@CharlesTrippy @AlliTrippy			https://twitter.com/emmaceratops/status/394681918249132032
390653240502534144	WildKyle_	 aunt losing battle cancer need good vibes pick	2013-10-16	0	0				https://twitter.com/WildKyle_/status/390653240502534144
387290071625248768	wyo_football	 wyoming vs new mexico uniform support breast cancer awareness thinkwyo gowyo wyofb pictwittercomysiduerycd	2013-10-07	29	22		#ThinkWYO #GoWYO #WYOFB7220		https://twitter.com/wyo_football/status/387290071625248768
386554424375926784	jaysulk	 tonys cancer at loafnjug w astover http sqcom a wadc	2013-10-05	0	0	@LoafNJug @astover19			https://twitter.com/jaysulk/status/386554424375926784
380926242276392960	real_3li	 get million likes fought cancer won cool beat cancer cant	2013-09-20	0	0				https://twitter.com/real_3li/status/380926242276392960
376384888234319872	zambebe	 levraihoroscope le cancer est susceptible davoir des problmes aux jambes et aux pieds ben tu tes pas tromp entorsedugenou	2013-09-07	0	0	@LeVraiHoroscope	#Cancer #EntorseDuGenou		https://twitter.com/zambebe/status/376384888234319872
359735024976805890	KloieMarkve	 randomemo so youre pregnant drugs cancer im calling bullshit	2013-07-23	0	2	@RandomEmo14			https://twitter.com/KloieMarkve/status/359735024976805890
357370498931372033	mariludfw	 cancerfollowers cancer ones funny serious time would	2013-07-17	0	0	@CancerFollowers	#Cancer		https://twitter.com/mariludfw/status/357370498931372033
354649199389835266	BlindSarcasm	 thanks douchebag smokers cancer fucking souvenir wanted take home parade assholes	2013-07-09	0	0		#assholes		https://twitter.com/BlindSarcasm/status/354649199389835266
354378484799385601	Kelli_MI	 im gas station fueling theres dumbass woman smoking wtf couldnt wait minutes light cancer stick	2013-07-08	0	0				https://twitter.com/Kelli_MI/status/354378484799385601
345375850641899521	rickinblackuk	 takenbythesky sounded like someone frisked gave cancer btw hows zit lol	2013-06-13	0	0	@TakenByTheSky			https://twitter.com/rickinblackuk/status/345375850641899521
344525231672664065	emmarmeyer24	 challenge instead buying starbucks take money make donation trojan trek cancer walk contact muah interested	2013-06-11	0	0				https://twitter.com/emmarmeyer24/status/344525231672664065
344112014395838464	halofanCI17	 ive talking young girl cancer serena donated money passed away morning please pray kids	2013-06-10	0	1				https://twitter.com/halofanCI17/status/344112014395838464
334503814096904192	kristamaxine	 uncle found cancer couple weeks ago hes already checked hospice its hitting hard ugh	2013-05-14	0	0				https://twitter.com/kristamaxine/status/334503814096904192
332541962269908994	travieYDG	 wow lets worship kid three years cause cancer	2013-05-09	0	0				https://twitter.com/travieYDG/status/332541962269908994
326290241394720769	dancepeda	 cancer it unfair rip slicingeyeballs chrissy amphlett divinyls http bitly d usr 	2013-04-22	0	0	@slicingeyeballs			https://twitter.com/dancepeda/status/326290241394720769
315912885006135296	MzBlipper	 cancer really sucks waiting results	2013-03-24	0	0				https://twitter.com/MzBlipper/status/315912885006135296
315212829881937920	seebaumer	 spit cancer out grab glock pop cap bitches ass	2013-03-22	1	1				https://twitter.com/seebaumer/status/315212829881937920
311168550729551873	KalleTide	 cant tan bc im afraid foot skin cancer googleproblems	2013-03-11	0	0		#googleproblems		https://twitter.com/KalleTide/status/311168550729551873
306879198927151105	Kelli_MI	 back cancer stick central smokeville http sqcomvoelvk	2013-02-27	0	0	@Smokeville			https://twitter.com/Kelli_MI/status/306879198927151105
305171315738947584	wes853	 fiyahpowah seen breast cancer awareness uniform idea	2013-02-22	0	0	@fiyahpowah			https://twitter.com/wes853/status/305171315738947584
298671353605812224	DarkLotusTattoo	 join us fri sat help us raise kristin thorn mccrimmon battle cancer	2013-02-05	0	0				https://twitter.com/DarkLotusTattoo/status/298671353605812224
403691750973132800	RodyMarie_xD	 like cancer struggle get rid since wear much	2013-11-21	0	0				https://twitter.com/RodyMarie_xD/status/403691750973132800
389081318828433409	twin_ela	 cancerfollowers cancer text becuase want conversation you pissed get day ruined	2013-10-12	1	0	@CancerFollowers	#Cancer		https://twitter.com/twin_ela/status/389081318828433409
365995639571619840	laurynlynnnn	 yeah theyre like size wont ever fit againbut im keeping case get cancer brooke pants myjob	2013-08-09	0	0		#myjob		https://twitter.com/laurynlynnnn/status/365995639571619840
349349142008569860	MehmkeCharlotte	 cauliflower reduce risk cancer	2013-06-24	0	0				https://twitter.com/MehmkeCharlotte/status/349349142008569860
344209662608035840	megancgibbs4	 cspade halfway beat skin cancer 	2013-06-10	0	0	@CSpade613	#halfway		https://twitter.com/megancgibbs4/status/344209662608035840
325807427540905984	MehmkeCharlotte	 ihelpfeedtheworld americans finish restaurant entrees time regardless entree size amer inst cancer	2013-04-20	0	0		#ihelpfeedtheworld		https://twitter.com/MehmkeCharlotte/status/325807427540905984
303343006247944192	fishabbott	 sudden spikes phosphate levels welch cancer care center aquarium another opportunity bacteria save lives	2013-02-17	0	0				https://twitter.com/fishabbott/status/303343006247944192
413635526999015425	RoadRunnerI80	 money world would donate much money people researching cure cancer diseases	2013-12-19	0	0				https://twitter.com/RoadRunnerI80/status/413635526999015425
399647105557336064	jenna_sohotzki	 tweetiikeapizza pizza fights cancer httpstwittercomtweetiikeapizzastatus photo pictwittercomscjdwsynp carlygrayston something	2013-11-10	0	0	@TweetIikeaPizza @carlygrayston13			https://twitter.com/jenna_sohotzki/status/399647105557336064
398108595352395776	kma126	 teacher ta for husband stage brain cancer like almost tears teaching	2013-11-06	0	0				https://twitter.com/kma126/status/398108595352395776
308282971037769729	bellinger_clay	 oh digested frequently extended period time can cause cancer i guess saying may prolly	2013-03-03	0	0				https://twitter.com/bellinger_clay/status/308282971037769729
308280647800217601	bellinger_clay	 ddt cause cancer kill bees department agriculture army proved theory wrong however effect	2013-03-03	0	0				https://twitter.com/bellinger_clay/status/308280647800217601
308276652281065472	BellingerBill	 ddt kills bees fuck cancer kill bees end world	2013-03-03	0	0				https://twitter.com/BellingerBill/status/308276652281065472
413635526999015425	RoadRunnerI80	 money world would donate much money people researching cure cancer diseases	2013-12-19	0	0				https://twitter.com/RoadRunnerI80/status/413635526999015425
399647105557336064	jenna_sohotzki	 tweetiikeapizza pizza fights cancer httpstwittercomtweetiikeapizzastatus photo pictwittercomscjdwsynp carlygrayston something	2013-11-10	0	0	@TweetIikeaPizza @carlygrayston13			https://twitter.com/jenna_sohotzki/status/399647105557336064
398108595352395776	kma126	 teacher ta for husband stage brain cancer like almost tears teaching	2013-11-06	0	0				https://twitter.com/kma126/status/398108595352395776
288344484893298688	Chris_TGI	 fukevin cancer	2013-01-07	0	0	@fukevin			https://twitter.com/Chris_TGI/status/288344484893298688
413846435621130240	mallory_kc	 breast cancer game newcastle im wearing thyroid cancer ribbon rulebreaker nowwhat	2013-12-19	0	0		#rulebreaker #nowwhat		https://twitter.com/mallory_kc/status/413846435621130240
417459108145803264	Maralynnnn	 shaelyskye could get cancer	2013-12-29	1	0	@ShaelySkye			https://twitter.com/Maralynnnn/status/417459108145803264
370405749756678144	p_rick_neu	 high school girl i worst day ever really think people diagnosed cancer today still bad day	2013-08-22	0	1				https://twitter.com/p_rick_neu/status/370405749756678144
357720163983962113	jeliohernandez	 know youre likely get throat cancer oral sex smoking im shit luck	2013-07-18	0	0	@Know			https://twitter.com/jeliohernandez/status/357720163983962113
415596816214659073	McNupid_Miles	 whats best zodiac cancer 	2013-12-24	0	0				https://twitter.com/McNupid_Miles/status/415596816214659073
403262651138338817	kathwyo	 providing moral support cancer sucks cheyenne regional medical center http sqcom dzmzma	2013-11-20	0	0	@Cheyenne			https://twitter.com/kathwyo/status/403262651138338817
394865568043372544	modestholdings	 neither beat mt mollyesque please quit w formulation dying cancer isnt losing fight http hamptonroadscom honore dpilotreporter loseslongfightcancer 	2013-10-28	0	0	@mollyesque			https://twitter.com/modestholdings/status/394865568043372544
383710229554552832	CBTPE	 supporting prostate cancer awareness month love early morning skies cheyenne cbtpe wyoming http instagramcompex nuhr ay	2013-09-27	0	0	@	#Cheyenne #cbtpe #wyoming		https://twitter.com/CBTPE/status/383710229554552832
372437505217286144	spiritedlanie	 screw cancer 	2013-08-27	0	0				https://twitter.com/spiritedlanie/status/372437505217286144
350168415547310080	MeghanHecht	 especially cause exactly mom went diagnosed thyroid cancer scaryscary 	2013-06-27	0	0		#scaryscary		https://twitter.com/MeghanHecht/status/350168415547310080
350040050773393408	xoxHaLfPiNtxox	 fishing away shakespear ladyfish pinkribbon support breastcancer cancer sloanlake relaxing http instagramcompbcpdyavfla	2013-06-26	0	0		#fishing #shakespear #ladyfish #pinkribbon #support #breastcancer #cancer #sloanlake #relaxing		https://twitter.com/xoxHaLfPiNtxox/status/350040050773393408
348622779119185920	I_Am_WORLDWIDE	 cancerfollowers cancer knows silence sarcasm best answer stupid question	2013-06-22	0	0	@CancerFollowers	#Cancer		https://twitter.com/I_Am_WORLDWIDE/status/348622779119185920
343445051717853185	Lionessward	 grandma fought uterine cancer breast money retire big	2013-06-08	0	0				https://twitter.com/Lionessward/status/343445051717853185
341187714332381185	KshookPaB	 love hotel complimentary breakfasts nothing satisfying cancer muffins hairy eggs yummy	2013-06-02	1	3		#Yummy		https://twitter.com/KshookPaB/status/341187714332381185
330570426172440576	Shan_whitebear	 cure cancer trapped inside someone cant afford education	2013-05-04	0	0				https://twitter.com/Shan_whitebear/status/330570426172440576
303292808863817728	JeremiahKarr	 toodamnmanly smokes cigarette cigarette gets cancer hahaha morgcl	2013-02-17	1	0	@TooDamnManly @morgcl			https://twitter.com/JeremiahKarr/status/303292808863817728
296925028258295809	LegiScanWY	 hb update cancer awareness license plates http bitlycomvjozqv	2013-01-31	0	0				https://twitter.com/LegiScanWY/status/296925028258295809
296537441240768512	LegiScanWY	 hb update cancer awareness license plates http bitlycomvjozqv	2013-01-30	0	0				https://twitter.com/LegiScanWY/status/296537441240768512
296172407620784129	LegiScanWY	 hb update cancer awareness license plates http bitlycomvjozqv	2013-01-29	0	0				https://twitter.com/LegiScanWY/status/296172407620784129
295663100034678784	Tek_Roo	 breast cancer awareness bear mace	2013-01-27	0	0				https://twitter.com/Tek_Roo/status/295663100034678784
295077709640515584	LegiScanWY	 hb update cancer awareness license plates http bitlycomvjozqv	2013-01-26	0	0				https://twitter.com/LegiScanWY/status/295077709640515584
294340382173573120	LegiScanWY	 hb update cancer awareness license plates http bitlycomvjozqv	2013-01-24	0	0				https://twitter.com/LegiScanWY/status/294340382173573120
292145854725373952	LegiScanWY	 hb update cancer awareness license plates http bitlycomvjozqv	2013-01-18	0	0				https://twitter.com/LegiScanWY/status/292145854725373952
291877880252727296	DJFrizzBizz	 hes bald looks like cancer patient lol real getweird workaholics	2013-01-17	0	0		#getweird #workaholics		https://twitter.com/DJFrizzBizz/status/291877880252727296
291780938713681920	LegiScanWY	 hb update cancer awareness license plates http bitlycomvjozqv	2013-01-17	0	0				https://twitter.com/LegiScanWY/status/291780938713681920
291436186529038336	LegiScanWY	 hb new cancer awareness license plates http bitlycomvjozqv	2013-01-16	0	0				https://twitter.com/LegiScanWY/status/291436186529038336
413846435621130240	mallory_kc	 breast cancer game newcastle im wearing thyroid cancer ribbon rulebreaker nowwhat	2013-12-19	0	0		#rulebreaker #nowwhat		https://twitter.com/mallory_kc/status/413846435621130240
